,회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
924,(주)이라이콤,41520,2019/12,,1,74601,  도매 및 상품 중개업,5
925,(주)이랜시스,264850,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
926,(주)이랜텍,54210,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
927,(주)이루다,164060,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
928,(주)이루온,65440,2019/12,,1,105802,  출판업,5
929,(주)이마트,139480,2019/12,,1,74701,  소매업; 자동차 제외,1
930,(주)이미지스테크놀로지,115610,2019/12,,1,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
931,(주)이브이첨단소재,131400,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
932,(주)이상네트웍스,80010,2019/12,,1,74601,  도매 및 상품 중개업,5
933,(주)이수앱지스,86890,2019/12,,1,32103,  의료용 물질 및 의약품 제조업,5
934,(주)이수페타시스,7660,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1
935,(주)이수화학,5950,2019/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,1
936,(주)이스타코,15020,2019/12,,1,126801,  부동산업,1
937,(주)이스트소프트,47560,2019/12,,1,105802,  출판업,5
938,(주)이씨에스텔레콤,67010,2019/03,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
939,(주)이아이디,93230,2019/12,,1,74607,  도매 및 상품 중개업,3
940,(주)이엔에프테크놀로지,102710,2019/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,5
941,(주)이엔코퍼레이션,66980,2019/12,,1,106309,  정보서비스업,5
942,(주)이엔플러스,74610,2019/12,,1,32901,  기타 기계 및 장비 제조업,1
943,(주)이엘피,63760,2019/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",5
944,(주)이엠넷,123570,2019/12,,1,137103,  전문 서비스업,5
945,(주)이엠앤아이,83470,2019/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,5
946,(주)이엠텍,91120,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
947,(주)이오테크닉스,39030,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
948,(주)이원,17940,2019/12,,1,74607,  도매 및 상품 중개업,1
949,(주)이월드,84680,2019/12,,1,33301,  기타 제품 제조업,1
950,(주)이즈미디어,181340,2019/12,,1,32702,"  의료, 정밀, 광학기기 및 시계 제조업",6
951,(주)이지,37370,2019/12,,1,32001,  화학물질 및 화학제품 제조업; 의약품 제외,5
952,(주)이지트로닉스,377330,2019/12,,1,32801,  전기장비 제조업,5
953,(주)이지홀딩스,35810,2019/12,,1,31008,  식료품 제조업,5
954,(주)이큐셀,160600,2019/12,,1,32902,  기타 기계 및 장비 제조업,6
955,(주)이크레더블,92130,2019/12,,1,106309,  정보서비스업,5
956,(주)이퓨쳐,134060,2019/12,,1,105801,  출판업,5
957,(주)인디에프,14990,2019/12,,1,31401,"  의복, 의복 액세서리 및 모피제품 제조업",1
958,(주)인바디,41830,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
959,(주)인바이오젠,101140,2019/12,,1,74605,  도매 및 상품 중개업,3
960,(주)인산가,277410,2019/12,,1,31007,  식료품 제조업,5
961,(주)인성정보,33230,2019/12,,1,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",5
962,(주)인스웨이브시스템즈,450520,2019/12,,1,105802,  출판업,5
963,(주)인스코비,6490,2019/12,,1,106102,  우편 및 통신업,1
964,(주)인지디스플레이,37330,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
965,(주)인지소프트,100030,2019/12,,1,105802,  출판업,5
966,(주)인콘,83640,2019/12,,1,74608,  도매 및 상품 중개업,5
967,(주)인터로조,119610,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",5
968,(주)인터엠,17250,2019/09,,1,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
969,(주)인터플렉스,51370,2019/12,,1,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
970,(주)인텍플러스,64290,2019/12,,1,32902,  기타 기계 및 장비 제조업,5
971,(주)인텔리안테크놀로지스,189300,2019/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
972,(주)인트로메딕,150840,2019/12,,1,32701,"  의료, 정밀, 광학기기 및 시계 제조업",6
973,(주)인트론바이오테크놀로지,48530,2019/12,,1,32101,  의료용 물질 및 의약품 제조업,5
974,(주)인팩,23810,2019/12,,1,33003,  자동차 및 트레일러 제조업,1
975,(주)인포마크,175140,2019/12,,1,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5
976,(주)인포바인,115310,2019/12,,1,106102,  우편 및 통신업,5
977,(주)인피니트헬스케어,71200,2019/12,,1,105802,  출판업,5
978,(주)일승,333430,2019/12,,1,33101,  기타 운송장비 제조업,5
979,(주)일신바이오베이스,68330,2019/12,,1,32901,  기타 기계 및 장비 제조업,5
980,(주)일신석재,7110,2019/12,,1,74606,  도매 및 상품 중개업,1
981,(주)일월지엠엘,178780,2019/12,,1,74608,  도매 및 상품 중개업,6
982,(주)일지테크,19540,2019/12,,1,33003,  자동차 및 트레일러 제조업,5
983,(주)일진파워,94820,2019/12,,1,64203,  전문직별 공사업,5
984,(주)잇츠한불,226320,2019/12,,1,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1
