회사명,거래소코드,회계년도,상장폐지일,업종코드,산업코드,산업명,소속코드
(주)다함이텍,009280,2002/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2003/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2004/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2005/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2006/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2007/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2008/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2009/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2010/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2011/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다함이텍,009280,2012/12,2013/04/16,01,137105,  전문 서비스업,4
(주)다휘,055250,1999/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2000/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2001/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2002/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2003/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2004/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2005/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2006/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2007/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2008/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)다휘,055250,2009/12,2010/10/01,01,032901,  기타 기계 및 장비 제조업,4
(주)단성일렉트론,085990,2003/12,2010/05/08,01,032902,  기타 기계 및 장비 제조업,4
(주)단성일렉트론,085990,2004/12,2010/05/08,01,032902,  기타 기계 및 장비 제조업,4
(주)단성일렉트론,085990,2005/12,2010/05/08,01,032902,  기타 기계 및 장비 제조업,4
(주)단성일렉트론,085990,2006/12,2010/05/08,01,032902,  기타 기계 및 장비 제조업,4
(주)단성일렉트론,085990,2007/12,2010/05/08,01,032902,  기타 기계 및 장비 제조업,4
(주)단성일렉트론,085990,2008/12,2010/05/08,01,032902,  기타 기계 및 장비 제조업,4
(주)단성일렉트론,085990,2009/12,2010/05/08,01,032902,  기타 기계 및 장비 제조업,4
(주)대경테크노스,037640,1999/12,2005/01/24,01,032901,  기타 기계 및 장비 제조업,4
(주)대경테크노스,037640,2000/12,2005/01/24,01,032901,  기타 기계 및 장비 제조업,4
(주)대경테크노스,037640,2001/12,2005/01/24,01,032901,  기타 기계 및 장비 제조업,4
(주)대경테크노스,037640,2002/12,2005/01/24,01,032901,  기타 기계 및 장비 제조업,4
(주)대경테크노스,037640,2003/12,2005/01/24,01,032901,  기타 기계 및 장비 제조업,4
(주)대교,019680,1999/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2000/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2001/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2002/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2003/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2004/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2005/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2006/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2007/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2008/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2009/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2010/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2011/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2012/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2013/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2014/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2015/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2016/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2017/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2018/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2019/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2020/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2021/12,,01,168501,  교육 서비스업,1
(주)대교,019680,2022/12,,01,168501,  교육 서비스업,1
(주)대구백화점,006370,1999/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2000/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2001/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2002/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2003/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2004/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2005/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2006/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2007/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2008/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2009/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2010/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2011/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2012/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2013/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2014/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2015/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2016/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2017/03,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2018/12,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2019/12,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2020/12,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2021/12,,01,074701,  소매업; 자동차 제외,1
(주)대구백화점,006370,2022/12,,01,074701,  소매업; 자동차 제외,1
(주)대국,042340,1999/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2000/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2001/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2002/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2003/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2004/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2005/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2006/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2007/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2008/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2009/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2010/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대국,042340,2011/12,2012/04/13,01,074608,  도매 및 상품 중개업,4
(주)대농,001110,1999/12,2002/04/27,01,031301,  섬유제품 제조업; 의복제외,4
(주)대농,001110,2000/12,2002/04/27,01,031301,  섬유제품 제조업; 의복제외,4
(주)대농,001110,2001/12,2002/04/27,01,031301,  섬유제품 제조업; 의복제외,4
(주)대덕,008060,1999/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2000/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2001/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2002/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2003/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2004/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2005/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2006/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2007/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2008/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2009/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2010/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2011/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2012/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2013/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2014/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2015/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2016/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2017/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2018/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2019/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2020/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2021/12,,01,137105,  전문 서비스업,1
(주)대덕,008060,2022/12,,01,137105,  전문 서비스업,1
(주)대동,000490,1999/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2000/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2001/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2002/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2003/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2004/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2005/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2006/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2007/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2008/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2009/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2010/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2011/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2012/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2013/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2014/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2015/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2016/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2017/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2018/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2019/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2020/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2021/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동,000490,2022/12,,01,032902,  기타 기계 및 장비 제조업,1
(주)대동스틸,048470,2000/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2001/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2002/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2003/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2004/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2005/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2006/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2007/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2008/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2009/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2010/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2011/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2012/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2013/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2014/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2015/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2016/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2017/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2018/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2019/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2020/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2021/12,,01,032401,  1차 금속 제조업,5
(주)대동스틸,048470,2022/12,,01,032401,  1차 금속 제조업,5
(주)대륙제관,004780,1999/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2000/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2001/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2002/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2003/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2004/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2005/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2006/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2007/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2008/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2009/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2010/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2011/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2012/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2013/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2014/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2015/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2016/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2017/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2018/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2019/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2020/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2021/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대륙제관,004780,2022/12,,01,032509,  금속가공제품 제조업; 기계 및 가구 제외,5
(주)대림제지,017650,1999/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2000/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2001/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2002/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2003/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2004/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2005/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2006/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2007/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2008/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2009/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2010/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2011/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2012/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2013/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2014/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2015/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2016/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2017/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2018/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2019/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2020/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2021/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대림제지,017650,2022/12,,01,031709,"  펄프, 종이 및 종이제품 제조업",5
(주)대명소노시즌,007720,2000/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2001/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2002/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2003/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2004/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2005/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2006/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2007/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2008/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2009/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2010/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2011/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2012/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2013/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2014/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2015/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2016/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2017/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2018/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2019/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2020/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2021/12,,01,074608,  도매 및 상품 중개업,5
(주)대명소노시즌,007720,2022/12,,01,074608,  도매 및 상품 중개업,5
(주)대백쇼핑,027700,1999/12,2004/06/18,01,074701,  소매업; 자동차 제외,4
(주)대백쇼핑,027700,2000/12,2004/06/18,01,074701,  소매업; 자동차 제외,4
(주)대백쇼핑,027700,2001/12,2004/06/18,01,074701,  소매업; 자동차 제외,4
(주)대백쇼핑,027700,2002/12,2004/06/18,01,074701,  소매업; 자동차 제외,4
(주)대백쇼핑,027700,2003/12,2004/06/18,01,074701,  소매업; 자동차 제외,4
(주)대성미생물연구소,036480,1999/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2000/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2001/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2002/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2003/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2004/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2005/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2006/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2007/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2008/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2009/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2010/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2011/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2012/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2013/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2014/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2015/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2016/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2017/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2018/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2019/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2020/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2021/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성미생물연구소,036480,2022/12,,01,032102,  의료용 물질 및 의약품 제조업,5
(주)대성파인텍,104040,2002/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2003/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2004/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2005/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2006/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2007/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2008/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2009/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2010/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2011/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2012/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2013/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2014/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2015/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2016/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2017/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2018/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2019/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2020/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2021/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성파인텍,104040,2022/12,,01,033003,  자동차 및 트레일러 제조업,5
(주)대성하이텍,129920,2005/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2006/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2007/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2008/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2009/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2010/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2011/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2012/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2013/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2014/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2015/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2016/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2017/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2018/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2019/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2020/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2021/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성하이텍,129920,2022/12,,01,032902,  기타 기계 및 장비 제조업,5
(주)대성합동지주,005620,1999/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2000/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2001/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2002/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2003/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2004/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2005/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2006/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2007/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2008/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2009/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2010/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2011/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2012/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2013/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2014/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2015/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대성합동지주,005620,2016/12,2017/08/25,01,137105,  전문 서비스업,4
(주)대양글로벌,040180,1999/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2000/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2001/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2002/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2003/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2004/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2005/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2006/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2007/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2008/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
(주)대양글로벌,040180,2009/12,2011/10/25,01,106201,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",4
